"No.","Time","Source","Destination","Protocol","Length","Info","New Column"
"28099","50.090426","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28100","50.090879","30:3a:64:3d:24:a3 (TA)","f8:c2:88:df:55:be (RA)","802.11","58","802.11 Block Ack, Flags=........C","-70 dBm"
"28101","50.090896","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-55 dBm"
"28102","50.090900","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-70 dBm"
"28103","50.090906","30:3a:64:3d:24:a3 (TA)","f8:c2:88:df:55:be (RA)","802.11","58","802.11 Block Ack, Flags=........C","-70 dBm"
"28104","50.091939","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28105","50.095099","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=467, FN=0, Flags=...P...TC","-58 dBm"
"28106","50.095107","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"28107","50.096528","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"28108","50.103736","","20:c9:d0:b1:07:0b (RA)","802.11","40","Clear-to-send, Flags=........C","-74 dBm"
"28109","50.121356","fe80::4d26:2479:e9b3:5267","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28110","50.124970","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=.......TC","-52 dBm"
"28111","50.124977","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-53 dBm"
"28112","50.124982","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=470, FN=0, Flags=.......TC","-59 dBm"
"28113","50.124985","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-55 dBm"
"28114","50.124989","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-60 dBm"
"28115","50.124992","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-61 dBm"
"28116","50.124996","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-53 dBm"
"28117","50.125001","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"28118","50.129320","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=471, FN=0, Flags=...P...TC","-58 dBm"
"28119","50.129329","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"28120","50.135452","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=3455, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"28121","50.135460","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=345, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-54 dBm"
"28122","50.135464","fe80::10b2:b577:f22b:d9","ff02::1:2","DHCPv6","162","Solicit XID: 0xe5f3ef CID: 0001000118e79bc334c059c874f8 ","-75 dBm"
"28123","50.135468","fe80::10b2:b577:f22b:d9","ff02::1:2","DHCPv6","162","Solicit XID: 0xe5f3ef CID: 0001000118e79bc334c059c874f8 ","-54 dBm"
"28124","50.135472","2002:8099:b61f:c:1033:a2fc:e1d1:c722","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"28125","50.135476","fe80::4d26:2479:e9b3:5267","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"28126","50.135481","fe80::d56e:5955:5a0d:fb1d","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"28127","50.135485","2002:8099:b61f:c:1033:a2fc:e1d1:c722","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28128","50.135489","fe80::4d26:2479:e9b3:5267","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"28129","50.136697","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-52 dBm"
"28130","50.136705","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"28131","50.149196","fe80::89:69d7:248e:3363","ff02::2","ICMPv6","118","Router Solicitation","-53 dBm"
"28132","50.159506","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=3460, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-73 dBm"
"28133","50.159514","f8:c2:88:df:55:bd","Broadcast","802.11","300","Beacon frame, SN=351, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-54 dBm"
"28134","50.159519","fe80::d56e:5955:5a0d:fb1d","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"28135","50.159523","2002:8099:b61f:c:1033:a2fc:e1d1:c722","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"28136","50.159527","fe80::4d26:2479:e9b3:5267","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"28137","50.159532","fe80::89:69d7:248e:3363","ff02::2","ICMPv6","118","Router Solicitation","-74 dBm"
"28138","50.161944","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28139","50.164306","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28140","50.164315","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"28141","50.165765","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-57 dBm"
"28142","50.184126","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=3465, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-74 dBm"
"28143","50.184138","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=352, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-55 dBm"
"28144","50.184142","b8:76:3f:40:e9:ba","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=353, FN=0, Flags=.pm...F.C","-54 dBm"
"28145","50.184146","84:4b:f5:3c:a8:01","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=354, FN=0, Flags=.pm...F.C","-54 dBm"
"28146","50.184150","Apple_bf:7a:02","IPv6mcast_00:00:00:02","802.11","134","Data, SN=355, FN=0, Flags=.p....F.C","-54 dBm"
"28147","50.190950","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28148","50.192845","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28149","50.193386","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28150","50.194426","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28151","50.224471","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-53 dBm"
"28152","50.224479","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-53 dBm"
"28153","50.224483","::","ff02::1:ff5e:e9cd","ICMPv6","126","Neighbor Solicitation","-53 dBm"
"28154","50.224486","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-52 dBm"
"28155","50.224490","fe80::487c:7849:79d9:9721","ff02::2","ICMPv6","110","Router Solicitation","-53 dBm"
"28156","50.224495","fe80::da9d:67ff:fee8:254f","ff02::1:2","DHCPv6","180","Solicit XID: 0x4a5f84 CID: 00030001d89d67e8254f ","-53 dBm"
"28157","50.239147","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=3466, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"28158","50.239156","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=362, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"28159","50.239161","fe80::89:69d7:248e:3363","ff02::2","ICMPv6","118","Router Solicitation","-75 dBm"
"28160","50.239165","fe80::89:69d7:248e:3363","ff02::2","ICMPv6","118","Router Solicitation","-54 dBm"
"28161","50.239169","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-53 dBm"
"28162","50.239173","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-53 dBm"
"28163","50.239177","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"28164","50.239951","::","ff02::1:ff5e:e9cd","ICMPv6","126","Neighbor Solicitation","-52 dBm"
"28165","50.239958","::","ff02::1:ff5e:e9cd","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"28166","50.239962","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-52 dBm"
"28167","50.239966","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"28168","50.239970","fe80::487c:7849:79d9:9721","ff02::2","ICMPv6","110","Router Solicitation","-52 dBm"
"28169","50.239976","fe80::da9d:67ff:fee8:254f","ff02::1:2","DHCPv6","180","Solicit XID: 0x4a5f84 CID: 00030001d89d67e8254f ","-53 dBm"
"28170","50.253687","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=482, FN=0, Flags=.......TC","-58 dBm"
"28171","50.253696","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"28172","50.253700","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=483, FN=0, Flags=.......TC","-57 dBm"
"28173","50.253703","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-53 dBm"
"28174","50.253707","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"28175","50.253710","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"28176","50.253714","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"28177","50.253717","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"28178","50.253721","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28179","50.256410","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28180","50.257009","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28181","50.258175","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28182","50.258715","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-71 dBm"
"28183","50.259634","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28184","50.264185","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=3474, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
"28185","50.264193","f8:c2:88:df:55:bd","Broadcast","802.11","300","Beacon frame, SN=370, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-54 dBm"
"28186","50.264198","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"28187","50.264202","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-76 dBm"
"28188","50.264206","::","ff02::1:ff5e:e9cd","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"28189","50.264210","::","ff02::1:ffd9:9721","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"28190","50.264214","fe80::487c:7849:79d9:9721","ff02::2","ICMPv6","110","Router Solicitation","-75 dBm"
"28191","50.264217","fe80::da9d:67ff:fee8:254f","ff02::1:2","DHCPv6","180","Solicit XID: 0x4a5f84 CID: 00030001d89d67e8254f ","-75 dBm"
"28192","50.273584","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"28193","50.273591","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"28194","50.273594","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"28195","50.273598","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"28196","50.273602","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-64 dBm"
"28197","50.273605","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-64 dBm"
"28198","50.273608","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"28199","50.273611","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"28200","50.275327","fe80::7a4b:87ff:fed3:69b6","ff02::2","ICMPv6","118","Router Solicitation","-54 dBm"
"28201","50.289125","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=3481, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-75 dBm"
"28202","50.289137","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=372, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-54 dBm"
"28203","50.289141","6c:71:d9:6a:1e:4f","IPv6mcast_ff:d9:97:21","802.11","142","Data, SN=373, FN=0, Flags=.pm...F.C","-53 dBm"
"28204","50.289146","6c:71:d9:6a:1e:4f","IPv6mcast_ff:d9:97:21","802.11","142","Data, SN=374, FN=0, Flags=.pm...F.C","-53 dBm"
"28205","50.289150","6c:71:d9:6a:1e:4f","IPv6mcast_ff:5e:e9:cd","802.11","142","Data, SN=375, FN=0, Flags=.pm...F.C","-53 dBm"
"28206","50.289155","6c:71:d9:6a:1e:4f","IPv6mcast_ff:d9:97:21","802.11","142","Data, SN=376, FN=0, Flags=.pm...F.C","-53 dBm"
"28207","50.289160","6c:71:d9:6a:1e:4f","IPv6mcast_00:00:00:02","802.11","126","Data, SN=377, FN=0, Flags=.pm...F.C","-53 dBm"
"28208","50.289166","d8:9d:67:e8:25:4f","IPv6mcast_00:01:00:02","802.11","196","Data, SN=378, FN=0, Flags=.pm...F.C","-54 dBm"
"28209","50.289170","78:4b:87:d3:69:b6","IPv6mcast_00:00:00:02","802.11","134","Data, SN=379, FN=0, Flags=.p....F.C","-53 dBm"
"28210","50.292292","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-64 dBm"
"28211","50.292300","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-64 dBm"
"28212","50.292303","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-54 dBm"
"28213","50.292306","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"28214","50.292309","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"28215","50.299352","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=484, FN=0, Flags=...P...TC","-59 dBm"
"28216","50.299361","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-53 dBm"
"28217","50.300913","Apple_d6:44:de","Broadcast","802.11","126","Probe Request, SN=485, FN=0, Flags=........C, SSID=Broadcast","-58 dBm"
"28218","50.300920","f4:0f:1b:7b:37:af","Apple_d6:44:de","802.11","296","Probe Response, SN=1126, FN=0, Flags=....R...C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"28219","50.300924","","f4:0f:1b:7b:37:af (RA)","802.11","40","Acknowledgement, Flags=...P....C","-63 dBm"
"28220","50.300928","f4:0f:1b:7b:37:ad","Apple_d6:44:de","802.11","291","Probe Response, SN=1127, FN=0, Flags=....R...C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
"28221","50.300933","","f4:0f:1b:7b:37:ad (RA)","802.11","40","Acknowledgement, Flags=...P....C","-64 dBm"
"28222","50.312627","Apple_d6:44:de","Broadcast","802.11","126","Probe Request, SN=486, FN=0, Flags=........C, SSID=Broadcast","-58 dBm"
"28223","50.312637","f8:c2:88:df:55:bf","Apple_d6:44:de","802.11","296","Probe Response, SN=2331, FN=0, Flags=....R...C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"28224","50.312641","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=...P....C","-63 dBm"
"28225","50.312645","f4:0f:1b:7b:37:af","Apple_d6:44:de","802.11","296","Probe Response, SN=1128, FN=0, Flags=....R...C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"28226","50.312648","","f4:0f:1b:7b:37:af (RA)","802.11","40","Acknowledgement, Flags=...P....C","-64 dBm"
"28227","50.312652","f8:c2:88:df:55:bd","Apple_d6:44:de","802.11","291","Probe Response, SN=2332, FN=0, Flags=....R...C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-52 dBm"
"28228","50.312656","","f8:c2:88:df:55:bd (RA)","802.11","40","Acknowledgement, Flags=...P....C","-63 dBm"
"28229","50.312660","f4:0f:1b:7b:37:ad","Apple_d6:44:de","802.11","291","Probe Response, SN=1129, FN=0, Flags=....R...C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
"28230","50.312664","","f4:0f:1b:7b:37:ad (RA)","802.11","40","Acknowledgement, Flags=...P....C","-63 dBm"
"28231","50.314046","fe80::4986:be6:c94f:de1a","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"28232","50.319596","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28233","50.319968","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28234","50.320516","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-70 dBm"
"28235","50.321513","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"28236","50.321521","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=487, FN=0, Flags=.......TC","-58 dBm"
"28237","50.323508","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"28238","50.323516","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"28239","50.323520","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"28240","50.323524","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-64 dBm"
"28241","50.323527","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-53 dBm"
"28242","50.323531","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"28243","50.323535","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-53 dBm"
"28244","50.323538","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"28245","50.323541","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-53 dBm"
"28246","50.323544","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-64 dBm"
"28247","50.324286","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-53 dBm"
"28248","50.324295","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-55 dBm"
"28249","50.328373","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=488, FN=0, Flags=...P...TC","-58 dBm"
"28250","50.328380","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-53 dBm"
"28251","50.331982","2002:8099:b61f:c:b0d0:4faf:8296:89f2","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-54 dBm"
"28252","50.333063","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=.......TC","-53 dBm"
"28253","50.333074","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"28254","50.344131","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=3482, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-75 dBm"
"28255","50.344140","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=382, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"28256","50.344144","fe80::7a4b:87ff:fed3:69b6","ff02::2","ICMPv6","118","Router Solicitation","-54 dBm"
"28257","50.344150","fe80::7a4b:87ff:fed3:69b6","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"28258","50.344154","fe80::4986:be6:c94f:de1a","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-54 dBm"
"28259","50.344158","2002:8099:b61f:c:b0d0:4faf:8296:89f2","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"28260","50.344163","fe80::4986:be6:c94f:de1a","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"28261","50.344167","2002:8099:b61f:c:b0d0:4faf:8296:89f2","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"28262","50.345142","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-52 dBm"
"28263","50.345149","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-54 dBm"
"28264","50.356104","fe80::c88:7352:7f91:2e38","ff02::1:2","DHCPv6","162","Solicit XID: 0x91abb6 CID: 000100011b8e0597cc785f4fd74c ","-54 dBm"
"28265","50.356112","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=491, FN=0, Flags=.......TC","-58 dBm"
"28266","50.356116","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-53 dBm"
"28267","50.368421","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=3486, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
